2492r - 264,1,135,137
2493r - 265,193,142,96
2494r - 266,147,22,56
2495r - 267,249,178,183
2496r - 268,102,30,43
2497r - 269,142,35,68
2498r - 270,109,33,63
2499r - 271,142,35,68
2500r - 272,173,1,117
2501r - 273,252,201,198
2502r - 274,244,191,209
2503r - 275,247,191,191
2504r - 276,170,1,79
2505r - 277,163,38,56
2506r - 278,196,30,58
2507r - 279,175,1,61
2508r - 280,216,28,63
2509r - 281,252,94,114
2510r - 282,249,198,170
2511r - 283,249,186,170
2512r - 284,249,137,114
2513r - 285,226,61,40
2514r - 286,1,140,130
2515r - 287,1,178,160
2515r - 3730,1,178,160
2516r - 288,71,214,193
2517r - 289,135,221,209
2518r - 290,45,198,214
2519r - 291,1,165,219
2520r - 292,1,163,221
2521r - 293,1,109,117
2522r - 294,175,188,219
2523r - 295,51,86,135
2524r - 296,119,150,178
2525r - 297,193,201,221
2526r - 298,102,137,204
2527r - 299,89,96,168
2528r - 300,102,137,204
2529r - 301,58,117,196
2530r - 302,117,170,219
2531r - 303,196,216,226
2532r - 304,196,216,226
2533r - 305,96,175,221
2534r - 306,1,61,107
2535r - 307,58,86,79
2536r - 308,155,170,191
2537r - 309,191,186,175
2538r - 310,204,193,178
2539r - 311,209,204,191
2540r - 312,173,175,170
2541r - 313,68,61,56
2542r - 314,153,132,10
2543r - 315,163,130,5
2544r - 316,137,119,25
2545r - 317,112,112,20
2546r - 318,132,130,5
2547r - 319,226,229,132
2548r - 320,153,142,7
2549r - 321,1,73,79
2550r - 322,79,109,94
2551r - 323,119,145,130
2552r - 324,12,48,38
2553r - 325,35,58,45
2554r - 326,84,104,86
2555r - 327,201,214,163
2556r - 328,224,170,15
2557r - 329,244,226,135
2558r - 330,255,198,30
2559r - 331,247,232,170
2561r - 333,198,160,12
2562r - 334,163,127,20
2563r - 335,89,61,43
2564r - 336,63,48,43
2565r - 337,68,61,56
2566r - 338,61,48,40
2567r - 339,99,58,17
2568r - 340,193,168,117
2569r - 341,122,91,17
2570r - 342,193,168,117
2571r - 343,193,181,165
2572r - 344,173,160,122
2573r - 345,173,160,122
2574r - 346,234,234,234
2575r - 347,102,89,76
2576r - 348,73,53,51
2577r - 349,94,153,170
2578r - 350,30,181,58
2579r - 351,1,158,73
2580r - 352,1,158,73
2581r - 353,165,63,15
2582r - 354,227,223,206
2583r - 6158,168,168,1
2584r - 355,63,73,38
2585r - 356,145,150,147
2586r - 357,242,191,73
2587r - 358,89,51,68
2588r - 359,226,158,214
2589r - 360,1,63,84
2590r - 361,170,1,102
2591r - 362,216,137,155
2592r - 363,173,175,170
2593r - 364,237,211,181
2594r - 365,122,168,145
2595r - 366,84,119,48
2596r - 367,198,160,12
2597r - 368,1,124,102
2598r - 369,193,201,221
2599r - 370,239,198,211
2600r - 371,81,38,84
2601r - 372,63,73,38
2602r - 373,216,140,2
2603r - 3715,20,33,61
2604r - 3741,252,228,148
2605r - 3738,255,204,73
2606r - 3745,242,206,104
2607r - 3735,1,104,84
2608r - 3702,124,33,40
2609r - 3716,1,38,84
2610r - 3531,162,81,81
2611r - 3744,143,71,71
2612r - 3709,38,84,124
2613r - 3713,1,38,84
2614r - 3705,91,119,204
2615r - 6144,1,109,102
2616r - 3724,81,45,68
2617r - 3718,132,153,165
2618r - 3721,173,175,170
2619r - 3711,1,81,186
2620r - 3704,1,45,71
2621r - 3728,1,107,119
2622r - 3703,117,38,61
2623r - 3740,175,30,45
2624r - 3710,119,150,178
2625r - 3712,25,33,104
2626r - 6145,255,198,30
2627r - 3717,1,51,127
2628r - 3727,53,1,109
2629r - 3743,116,78,50
2630r - 3739,226,214,181
2631r - 3733,43,76,63
2647r - 3714,1,38,73
2728r - 3736,33,61,48
2729r - 3723,104,102,99
2730r - 3706,1,163,221
2731r - 3722,140,137,132
2732r - 3737,249,224,140
2733r - 3720,196,193,186
2734r - 3732,1,68,56
2735r - 3729,1,109,102
2736r - 3725,43,17,102
2737r - 3707,1,112,158
2738r - 3734,86,170,28
2739r - 3746,153,137,124
2740r - 3708,1,122,165
2741r - 3719,186,183,175
2742r - 3726,56,25,122
2743r - 3731,1,96,86
5559r - 6333,255,119,168
8030W - 11709,249,186,170
8079W - 11652,216,28,63
8097W - 11606,206,1,124
8116W - 11607,211,107,158
8123W - 11608,226,40,130
8144W - 11634,214,40,40
8147W - 11609,206,17,38
8158W - 11626,191,10,48
8183W - 11601,196,30,58
8186W - 11676,175,30,45
8201W - 11623,160,48,51
8208W - 11669,124,33,40
8209W - 11611,140,38,51
8232w - 11695,102,30,43
8253W - 11612,153,33,53
8262w - 11691,117,38,61
8263W - 11605,122,38,56
8273W - 11625,79,33,58
8275W - 11651,102,30,43
8300W - 11635,252,191,201
8323W - 11614,158,35,135
8341W - 11627,102,17,109
8348W - 11705,142,71,173
8362W - 11667,81,38,84
8396W - 11631,204,193,198
8416W - 11689,53,1,109
8420W - 11692,53,1,109
8421W - 11396,64,0,64
8421W - 11615,28,38,48
8422W - 11616,191,191,191
8423W - 11624,212,212,212
8437W - 11644,249,221,22
8439W - 11622,249,232,20
8441W - 11602,252,224,22
8454W - 11687,255,204,73
8456W - 11604,252,209,22
8459W - 11711,255,198,30
8462W - 11677,255,198,30
8465W - 11645,255,198,30
8470W - 11660,224,170,15
8478W - 11686,247,232,170
8479W - 11688,249,224,140
8483w - 11715,193,168,117
8489W - 11685,163,127,20
8518W - 11693,249,99,2
8522W - 11646,249,99,2
8528W - 11629,247,73,2
8541W - 11648,155,79,25
8542W - 11664,165,63,15
8598W - 11642,163,175,7
8611W - 11621,127,186,1
8615W - 11619,140,214,1
8615W - 11620,127,186,1
8625W - 11684,153,142,7
8655W - 11603,1,122,61
8657W - 11681,86,170,28
8662W - 11600,58,119,40
8663W - 11599,1,135,81
8693W - 11618,94,102,58
8812W - 11708,25,56,51
8816W - 11633,1,122,61
8819W - 11613,1,107,63
8821W - 11668,1,104,84
8830W - 11643,38,81,66
8832W - 11617,2,73,48
8832W - 11641,1,107,84
8834W - 11696,1,158,73
8922W - 11679,1,163,221
8922W - 11682,1,122,165
8953W - 11672,91,119,204
8985W - 11674,1,81,186
8987W - 11678,1,51,127
8989W - 11653,89,96,168
8991W - 11637,1,56,147
8991W - 11638,1,43,127
9001W - 11671,38,84,124
9014W - 11656,173,175,170
9022W - 11636,117,170,219
9029W - 11628,91,119,204
9043W - 11640,53,38,79
9046W - 11639,43,38,91
9050w - 11690,17,33,81
9058w - 11717,25,33,104
9069W - 11704,1,61,107
9082W - 11670,1,38,84
9089W - 11675,1,45,71
9099w - 11698,20,33,61
9144W - 11697,173,175,170
9147W - 11666,173,175,170
9150W - 11654,191,186,175
9151W - 11655,204,193,178
9153W - 11680,196,193,186
9160W - 11649,175,170,163
9167W - 11665,145,150,147
9172W - 11673,173,175,170
9240W - 11694,140,137,132
9249W - 11632,102,109,112
9259W - 11657,68,61,56
9297W - 11663,193,181,165
9311W - 11647,214,204,175
9315W - 11662,193,168,117
9404W - 11597,191,145,12
9404W - 11598,191,145,12
9434W - 11650,170,117,63
9454W - 11630,117,84,38
9520w - 11610,119,119,114
9604W - 11661,68,61,56
9621W - 11659,79,109,94
JGOLD - 10472,244,214,12
K94r - 4083,196,158,13
r - 10342,192,43,1
RA2560r - 332,249,221,22
WHTGL - 10477,248,248,247
5713r - 11392,200,200,200
6104r - 3193,221,32,130
6105r - 3209,208,32,55
6106r - 3210,236,32,29
6500r - 3184,209,32,176
6501r - 3185,255,227,231
6502r - 3186,255,215,240
6503r - 3187,255,216,224
6507r - 3211,208,32,71
6508r - 3212,255,32,76
6509r - 3213,255,28,96
6510r - 3224,255,218,219
6511r - 3225,255,202,209
6512r - 3226,255,159,152
6513r - 3227,255,39,1
6514r - 3228,32,178,66
6515r - 3229,32,191,114
6516r - 3230,103,217,173
6517r - 3231,184,240,211
6518r - 3233,127,219,195
6519r - 3234,18,198,216
6520r - 3235,30,176,222
6521r - 3237,32,192,170
6522r - 3252,183,213,240
6523r - 3253,76,133,200
6524r - 3254,112,179,213
6525r - 3255,223,232,248
6526r - 3256,77,159,216
6527r - 3257,51,105,200
6528r - 3258,89,175,223
6529r - 3259,64,154,215
6530r - 3260,73,175,223
6531r - 3261,207,239,246
6532r - 3262,210,240,240
6533r - 3263,80,169,206
6534r - 3264,32,87,128
6535r - 3290,32,57,30
6536r - 3291,123,157,177
6537r - 3293,229,225,228
6538r - 3294,213,205,205
6539r - 3295,230,227,230
6540r - 3296,185,204,208
6541r - 3297,32,32,32
6542r - 3391,198,192,32
6543r - 3392,183,144,32
6544r - 3393,148,128,32
6545r - 3394,139,140,32
6546r - 3395,174,174,32
6547r - 3396,232,238,173
6548r - 3397,224,224,32
6549r - 3398,32,93,32
6550r - 3399,32,115,41
6551r - 3400,122,157,88
6552r - 3401,13,100,32
6553r - 3402,32,57,32
6554r - 3403,32,116,32
6555r - 3404,224,232,163
6556r - 3405,232,163,32
6557r - 3406,240,232,167
6558r - 3407,255,199,32
6559r - 3408,254,240,200
6560r - 3409,248,221,32
6561r - 3410,240,210,32
6562r - 3411,183,130,32
6563r - 3492,64,1,1
6564r - 3493,34,32,32
6565r - 3523,41,31,38
6566r - 3494,38,32,32
6567r - 3495,89,32,24
6568r - 3496,213,187,172
6569r - 3497,132,86,32
6570r - 3498,174,134,75
6571r - 3501,232,224,203
6572r - 3502,170,160,128
6573r - 3503,124,114,61
6574r - 3504,250,248,248
6575r - 3505,64,17,15
6576r - 3506,40,32,32
6577r - 3292,59,127,152
6578r - 3370,32,198,32
6579r - 3371,32,207,32
6580r - 3372,32,181,32
6581r - 3440,208,14,32
6582r - 3461,254,242,233
6584r - 3390,31,81,32
6585r - 3514,180,185,189
6586r - 3499,240,189,40
6587r - 3175,39,32,32
6588r - 3308,225,167,224
6589r - 3236,32,20,31
6590r - 3323,217,32,160
6591r - 3171,178,88,119
6592r - 3513,198,200,202
6593r - 3467,255,235,219
6594r - 3350,55,160,104
6595r - 3384,115,156,32
6596r - 3453,222,179,32
6597r - 3375,32,159,15
6598r - 3273,208,217,232
6599r - 3160,254,224,243
6600r - 3309,40,32,57
6601r - 3385,56,87,32
6602r - 3500,247,135,32
6701r - 3456,206,141,32
6702r - 3355,25,96,32
6703r - 3469,239,196,170
6704r - 3332,46,195,167
6705r - 3458,209,5,32
6706r - 3276,148,192,219
6707r - 3509,232,215,221
6708r - 3368,32,163,15
6709r - 3386,18,159,32
6710r - 3249,80,32,178
6711r - 3361,163,222,142
6712r - 3449,249,174,32
6713r - 3418,255,137,32
6714r - 3364,22,176,32
6715r - 3271,32,32,17
6716r - 3447,255,200,32
6717r - 3522,72,62,76
6718r - 3438,255,64,32
6719r - 3203,228,32,32
6720r - 3285,61,111,200
6721r - 3344,112,127,74
6722r - 3248,230,248,232
6723r - 3159,255,208,224
6724r - 3475,212,168,134
6725r - 3174,136,32,40
6726r - 3380,64,155,32
6727r - 3478,122,45,32
6728r - 3168,255,95,124
6729r - 3382,84,128,32
6730r - 3381,171,181,32
6731r - 3486,234,111,32
6732r - 3464,248,231,227
6733r - 3202,238,32,1
6734r - 3414,255,226,148
6735r - 3427,255,240,32
6736r - 3435,255,19,32
6737r - 3165,240,165,187
6738r - 3359,209,230,176
6739r - 3238,192,232,240
6740r - 3367,13,170,32
6741r - 3342,203,203,192
6742r - 3429,255,217,32
6743r - 3158,242,223,230
6744r - 3164,255,127,158
6745r - 3283,86,161,206
6746r - 3166,232,55,117
6747r - 3446,255,164,29
6748r - 3167,255,117,154
6749r - 3172,149,32,16
6750r - 3353,202,196,109
6751r - 3481,48,32,32
6752r - 3173,132,32,5
6753r - 3216,255,199,198
6754r - 3318,137,32,184
6755r - 3217,255,216,223
6756r - 3218,255,183,166
6757r - 3219,255,219,221
6758r - 3221,255,165,168
6759r - 3188,255,136,205
6760r - 3190,242,72,184
6761r - 3192,255,32,172
6762r - 3195,249,32,98
6763r - 3200,248,32,32
6764r - 3412,255,239,189
6765r - 3524,54,50,49
6766r - 3204,246,32,32
6767r - 3205,200,32,35
6768r - 3206,165,32,1
6769r - 3277,159,192,223
6770r - 3208,174,32,4
6770r - 3358,176,232,216
6771r - 3298,232,210,216
6772r - 3299,220,178,177
6773r - 3466,224,177,158
6774r - 3510,239,224,238
6775r - 3240,77,124,154
6776r - 3304,231,185,201
6777r - 3223,255,32,34
6778r - 3346,128,205,158
6779r - 3360,168,208,17
6780r - 3286,49,112,199
6781r - 3197,231,32,32
6782r - 3343,178,206,115
6783r - 3275,216,208,224
6784r - 3373,32,127,32
6785r - 3305,239,212,240
6786r - 3307,176,160,202
6787r - 3321,131,117,197
6788r - 3311,151,72,199
6789r - 3442,223,45,3
6790r - 3489,162,77,32
6791r - 3324,247,32,178
6792r - 3326,184,41,182
6793r - 3163,255,133,184
6794r - 3220,255,132,117
6795r - 3443,199,103,32
6796r - 3527,3,32,32
6797r - 3528,253,248,249
6798r - 3477,219,182,151
6799r - 3457,232,183,189
6800r - 3274,206,227,232
6801r - 3282,102,157,207
6802r - 3251,43,60,143
6803r - 3268,32,32,29
6804r - 3239,184,212,238
6805r - 3241,161,231,211
6806r - 3242,64,208,184
6807r - 3243,32,192,178
6808r - 3327,71,177,183
6809r - 3329,32,129,125
6810r - 3331,192,239,221
6811r - 3334,121,224,166
6812r - 3335,120,208,157
6813r - 3345,161,210,201
6814r - 3300,144,96,127
6815r - 3349,32,126,9
6816r - 3352,240,231,194
6817r - 3354,89,104,32
6818r - 3356,218,242,231
6819r - 3362,210,229,162
6820r - 3363,171,213,32
6821r - 3377,172,200,32
6822r - 3379,139,192,32
6823r - 3388,32,128,32
6824r - 3419,255,238,203
6825r - 3421,241,232,31
6826r - 3422,255,240,32
6827r - 3431,255,127,32
6828r - 3432,255,117,32
6829r - 3436,250,32,32
6830r - 3441,255,81,32
6831r - 3448,248,186,32
6832r - 3451,240,182,98
6833r - 3454,205,153,32
6834r - 3460,175,32,6
6835r - 3462,255,240,229
6836r - 3473,223,173,156
6837r - 3483,58,32,32
6838r - 3484,229,167,137
6839r - 3491,87,32,32
6840r - 3508,230,223,230
6841r - 3526,37,32,81
6842r - 3529,253,248,246
6843r - 3530,253,251,245
6858r - 3383,32,100,32
6872r - 3482,30,32,32
6873r - 3161,255,171,187
6874r - 3162,255,182,191
6875r - 3170,255,96,120
6876r - 3176,75,32,49
6877r - 3214,255,230,232
6878r - 3199,231,32,32
6879r - 3303,229,197,211
6880r - 3313,162,32,186
6881r - 3320,84,32,142
6882r - 3272,224,232,237
6883r - 3278,166,202,235
6884r - 3284,68,144,209
6885r - 3288,50,72,192
6886r - 3269,37,32,102
6887r - 3270,32,32,2
6888r - 3245,49,176,223
6889r - 3247,32,193,208
6890r - 3336,32,190,135
6891r - 3339,32,155,62
6892r - 3348,18,80,32
6894r - 3416,255,141,32
6895r - 3424,255,199,32
6896r - 3430,255,202,32
6897r - 3434,255,16,32
6898r - 3445,255,205,124
6899r - 3452,238,203,153
6900r - 3471,239,196,119
6901r - 3472,241,161,111
6902r - 3487,109,40,32
6903r - 3507,240,228,224
6904r - 3516,203,198,204
6905r - 3518,229,223,230
6906r - 3520,179,161,183
6907r - 3521,73,78,79
6908r - 3415,255,217,45
6909r - 3417,255,142,32
6910r - 3366,15,158,32
6911r - 3351,32,42,32
6912r - 3169,255,138,162
6913r - 3215,255,232,226
6914r - 3222,255,155,163
6915r - 3189,255,108,195
6916r - 3191,240,32,160
6917r - 3194,232,32,109
6918r - 3196,216,32,2
6919r - 3198,232,32,32
6920r - 3201,248,32,32
6921r - 3207,149,32,60
6922r - 3301,54,32,35
6923r - 3302,255,184,211
6924r - 3306,150,80,161
6925r - 3310,141,61,192
6926r - 3312,170,11,191
6927r - 3315,73,41,168
6928r - 3316,108,32,183
6929r - 3317,77,32,177
6930r - 3319,107,32,175
6931r - 3322,91,32,167
6932r - 3325,231,32,112
6933r - 3279,126,192,231
6934r - 3280,110,168,223
6935r - 3281,59,171,223
6936r - 3287,58,39,184
6937r - 3289,68,32,178
6938r - 3250,86,6,185
6939r - 3266,33,32,121
6940r - 3267,46,32,137
6941r - 3244,30,138,182
6942r - 3246,72,152,216
6943r - 3328,32,154,138
6944r - 3330,32,27,32
6945r - 3333,32,182,153
6946r - 3337,32,176,147
6947r - 3338,32,126,13
6948r - 3340,32,151,40
6949r - 3341,32,129,52
6950r - 3265,35,32,103
6951r - 3347,32,155,15
6952r - 3357,97,215,177
6953r - 3365,32,152,32
6954r - 3369,32,114,32
6955r - 3374,32,134,4
6956r - 3376,204,209,32
6957r - 3378,126,176,32
6959r - 3387,32,61,32
6960r - 3389,32,84,32
6961r - 3413,241,232,179
6962r - 3420,255,224,32
6963r - 3423,255,151,32
6964r - 3425,255,192,32
6965r - 3426,255,175,32
6966r - 3428,255,210,32
6967r - 3433,254,32,32
6968r - 3437,255,23,32
6969r - 3439,255,46,32
6970r - 3450,255,165,32
6971r - 3455,217,184,32
6972r - 3459,207,32,33
6973r - 3463,255,230,217
6974r - 3468,152,104,38
6975r - 3470,240,187,161
6976r - 3474,240,231,205
6977r - 3476,148,106,55
6978r - 3479,99,2,32
6979r - 3485,228,133,32
6980r - 3488,212,120,133
6981r - 3490,182,89,32
6982r - 3511,210,207,215
6983r - 3512,191,190,192
6984r - 3515,161,158,166
6985r - 3517,232,231,232
6986r - 3519,148,141,151
6987r - 3525,1,32,12
6988r - 3480,164,84,62
6989r - 3465,176,103,3
6990r - 3314,127,18,141
6991r - 3180,248,64,138
6992r - 3232,32,185,149
6993r - 3444,197,140,85
6994r - 3177,206,16,113
6995r - 3178,255,162,177
6996r - 3179,99,32,32
6997r - 3181,167,32,63
6998r - 3182,99,32,43
6999r - 3183,175,32,76
r - 10262,125,125,125
NULL - 11394,NULL,NULL,NULL
0 - 11335,128,128,128
0104a - 11313,128,128,128
0107a - 11224,128,128,128
0109a - 10972,128,128,128
0141a - 10989,128,128,128
0156a - 11247,128,128,128
0241a - 11222,128,128,128
0251a - 11171,128,128,128
0260a - 11275,128,128,128
0454a - 11280,128,128,128
0505a - 11330,128,128,128
0510a - 11162,128,128,128
0545a - 11034,128,128,128
0551a - 11226,128,128,128
0580a - 11344,128,128,128
0590a - 11168,128,128,128
0610a - 10978,128,128,128
0615a - 10999,128,128,128
0620a - 11065,128,128,128
0625a - 11039,128,128,128
0635a - 11077,128,128,128
0726a - 11294,128,128,128
0732a - 11356,128,128,128
0805a - 11385,128,128,128
2502a - 10951,128,128,128
2611a - 11239,128,128,128
2620a - 11063,128,128,128
2675a - 11197,128,128,128
4000 - 11010,128,128,128
4516a - 10975,128,128,128
5040a - 11033,128,128,128
5255a - 10941,128,128,128
5375a - 11051,128,128,128
5776a - 11073,128,128,128
6065a - 11139,128,128,128
8157w - 11402,182,15,47
8183W - 11395,206,17,38
8422w - 11398,191,191,191
8495w - 11399,229,120,33
8750w - 11400,52,77,59
9170w - 11397,137,145,147
9295w - 11401,210,185,157
9170w - 11397,239,237,252
9295w - 11401,214,250,5
